,open,high,low,close,tick_volume,real_volume,spread,ema_200,ema_117,ema_50,atr,atr_sma_5,atr_sma_200,heikin_close,heikin_open,heikin_high,heikin_low,s_heikin_em_v1_sell,s_heikin_em_v1_sell_results,s_heikin_em_v1_sell_end,s_heikin_em_v1_sell_enter,s_heikin_em_v1_sell_stop,s_heikin_em_v1_buy,s_heikin_em_v1_buy_results,s_heikin_em_v1_buy_end,s_heikin_em_v1_buy_enter,s_heikin_em_v1_buy_stop
2022-04-19 15:02:00,1.30137,1.3014,1.30125,1.30126,76,0,1,1.30181,1.3017,1.3014,0.00023,0.00022,0.00025,1.30132,1.3014943655878168,1.3014943655878168,1.30125,1.0,sell lose,2022-04-19 15:07:00,1.30121,1.30183,,,,,
2022-04-19 15:21:00,1.30191,1.30191,1.30137,1.30142,138,0,0,1.30184,1.30177,1.3017,0.00021,0.0002,0.00025,1.30165,1.3019951430022538,1.3019951430022538,1.30137,1.0,sell win_3,2022-04-19 15:46:00,1.3018299999999998,1.30233,,,,,
2022-04-19 16:56:00,1.30016,1.30016,1.29998,1.29999,61,0,1,1.30053,1.30003,1.29952,0.00037,0.00039,0.00026,1.30007,1.3002380367196462,1.3002380367196462,1.29998,1.0,sell lose,2022-04-19 17:11:00,1.2999399999999999,1.3005200000000001,,,,,
2022-04-19 17:31:00,1.30013,1.30014,1.29977,1.29995,153,0,1,1.3004,1.30006,1.29996,0.00032,0.00031,0.00028,1.3,1.3003821707730738,1.3003821707730738,1.29977,1.0,sell win_3,2022-04-19 17:49:00,1.3002850000000001,1.30084,,,,,
2022-04-19 17:58:00,1.29916,1.29923,1.29891,1.29894,152,0,0,1.30019,1.29986,1.29964,0.00037,0.00037,0.00029,1.29906,1.2994295357571704,1.2994295357571704,1.29891,1.0,sell break even,2022-04-19 18:05:00,1.2993999999999999,1.29993,,,,,
2022-04-20 09:41:00,1.30298,1.30301,1.3029,1.30293,47,0,1,1.30305,1.30298,1.30272,0.0002,0.00021,0.00016,1.30296,1.3030261560678211,1.3030261560678211,1.3029,1.0,sell lose,2022-04-20 09:44:00,1.30286,1.30329,,,,,
2022-04-20 09:49:00,1.30311,1.30322,1.30298,1.30307,112,0,1,1.30308,1.30303,1.30289,0.00025,0.00024,0.00016,1.30309,1.30342424279714,1.30342424279714,1.30298,1.0,sell win_3,2022-04-20 09:58:00,1.3034050000000001,1.30387,,,,,
2022-04-20 16:21:00,1.30514,1.30536,1.30511,1.30535,75,0,1,1.30477,1.30497,1.30498,0.0003,0.00031,0.00026,1.30524,1.30507624808675,1.30536,1.30507624808675,,,,,,1.0,buy break even,2022-04-20 16:46:00,1.30539,1.3047900000000001
2022-04-20 16:59:00,1.30504,1.30524,1.30503,1.30523,113,0,1,1.30504,1.30528,1.30542,0.00031,0.00031,0.00026,1.30514,1.304966317704583,1.30524,1.304966317704583,,,,,,1.0,buy break even,2022-04-20 17:23:00,1.30527,1.3046900000000001
2022-04-21 09:31:00,1.30626,1.30649,1.30623,1.30623,231,0,0,1.30556,1.30565,1.30573,0.00027,0.00024,0.00015,1.3063,1.3059312944028791,1.30649,1.3059312944028791,,,,,,1.0,buy win_3,2022-04-21 09:39:00,1.305925,1.30533
2022-04-21 10:23:00,1.30704,1.30713,1.30686,1.30706,103,0,1,1.30627,1.30662,1.30705,0.00029,0.00029,0.0002,1.30702,1.306873755948044,1.30713,1.30686,,,,,,1.0,buy lose,2022-04-21 10:33:00,1.3071599999999999,1.30659
2022-04-21 10:39:00,1.30689,1.30692,1.30672,1.30681,59,0,1,1.30636,1.30668,1.30695,0.00027,0.00028,0.00021,1.30684,1.3066273586083366,1.30692,1.3066273586083366,,,,,,1.0,buy break even,2022-04-21 10:56:00,1.30695,1.30631
2022-04-21 13:08:00,1.30753,1.30755,1.30741,1.30754,36,0,1,1.30629,1.3063,1.30638,0.00023,0.00021,0.00025,1.30751,1.3070891424050337,1.30755,1.3070891424050337,,,,,,1.0,buy win_3,2022-04-21 13:21:00,1.30684,1.3061
2022-04-21 17:11:00,1.30601,1.30643,1.30601,1.30643,102,0,0,1.30549,1.30563,1.30612,0.00033,0.00033,0.00028,1.30622,1.3059204554542352,1.30643,1.3059204554542352,,,,,,1.0,buy break even,2022-04-21 17:15:00,1.30599,1.30552
2022-04-22 16:58:00,1.2873,1.2873,1.28701,1.28707,171,0,1,1.28861,1.28798,1.2873,0.00041,0.00041,0.0003,1.28717,1.2875711787826112,1.2875711787826112,1.28701,1.0,sell break even,2022-04-22 17:05:00,1.287535,1.2881,,,,,
2022-04-22 17:08:00,1.2874,1.2874,1.28721,1.2873,127,0,1,1.28849,1.28788,1.28732,0.00043,0.00044,0.00031,1.28733,1.287602676932405,1.287602676932405,1.28721,1.0,sell win_3,2022-04-22 17:11:00,1.287605,1.28804,,,,,
2022-04-22 17:11:00,1.28687,1.28688,1.28644,1.28649,107,0,0,1.28844,1.28783,1.28727,0.00043,0.00043,0.00031,1.28667,1.2871265846165505,1.2871265846165505,1.28644,1.0,sell break even,2022-04-22 17:19:00,1.287175,1.2879500000000002,,,,,
2022-04-22 17:30:00,1.28735,1.28753,1.28719,1.2872,120,0,0,1.2882,1.28762,1.28719,0.00033,0.00034,0.00032,1.28732,1.2875096102840131,1.28753,1.28719,1.0,sell win_3,2022-04-22 17:40:00,1.28715,1.28775,,,,,
2022-04-25 09:04:00,1.28,1.28013,1.27988,1.27996,106,0,1,1.28039,1.28023,1.28013,0.00028,0.00026,0.00016,1.27999,1.2801027664907223,1.28013,1.27988,1.0,sell win_3,2022-04-25 09:08:00,1.280225,1.28061,,,,,
2022-04-25 10:51:00,1.27514,1.27515,1.2749,1.27497,160,0,1,1.27672,1.27556,1.27462,0.00044,0.00045,0.00033,1.27504,1.275499162669479,1.275499162669479,1.2749,1.0,sell break even,2022-04-25 10:55:00,1.275355,1.2758500000000002,,,,,
2022-04-25 17:30:00,1.27302,1.27319,1.27293,1.27304,122,0,0,1.27327,1.27307,1.27286,0.0004,0.00042,0.0004,1.27304,1.2731620656552034,1.27319,1.27293,1.0,sell break even,2022-04-25 17:32:00,1.27324,1.27359,,,,,
2022-04-25 17:39:00,1.27319,1.27329,1.27306,1.27309,103,0,1,1.27327,1.2731,1.27299,0.00037,0.00038,0.0004,1.27316,1.273435941534483,1.273435941534483,1.27306,1.0,sell win_3,2022-04-25 17:57:00,1.27302,1.27372,,,,,
2022-04-25 19:18:00,1.2723,1.2723,1.27187,1.27193,85,0,1,1.27209,1.27168,1.27141,0.00033,0.00033,0.00037,1.2721,1.2723637482152093,1.2723637482152093,1.27187,1.0,sell break even,2022-04-25 19:35:00,1.2722250000000002,1.27262,,,,,
2022-04-26 11:24:00,1.27256,1.27256,1.27223,1.27224,112,0,0,1.27345,1.27279,1.2722,0.00029,0.00029,0.00026,1.2724,1.2726026461305222,1.2726026461305222,1.27223,1.0,sell break even,2022-04-26 11:28:00,1.272555,1.27292,,,,,
2022-04-26 11:32:00,1.272,1.27212,1.27167,1.27179,135,0,0,1.27336,1.27273,1.27224,0.00034,0.00031,0.00027,1.2719,1.2725053228364474,1.2725053228364474,1.27167,1.0,sell break even,2022-04-26 11:52:00,1.272375,1.27312,,,,,
2022-04-26 11:55:00,1.27232,1.27236,1.27223,1.27229,106,0,0,1.27307,1.27248,1.27209,0.0003,0.00031,0.00029,1.2723,1.2724101177889495,1.2724101177889495,1.27223,1.0,sell win_3,2022-04-26 12:10:00,1.27219,1.27267,,,,,
2022-04-26 12:38:00,1.2716,1.27167,1.27143,1.27166,54,0,1,1.27252,1.27197,1.27161,0.00029,0.00029,0.00031,1.27159,1.2718000121010935,1.2718000121010935,1.27143,1.0,sell lose,2022-04-26 12:42:00,1.27182,1.27225,,,,,
2022-04-26 12:52:00,1.27228,1.27229,1.27213,1.27218,80,0,0,1.27248,1.27201,1.27185,0.00026,0.00027,0.00031,1.27222,1.2723619110114808,1.2723619110114808,1.27213,1.0,sell break even,2022-04-26 13:38:00,1.27209,1.27271,,,,,
2022-04-26 14:01:00,1.27138,1.27147,1.27122,1.27126,94,0,1,1.27203,1.27172,1.27168,0.00028,0.00027,0.00029,1.27133,1.271483983959544,1.271483983959544,1.27122,1.0,sell win_3,2022-04-26 14:05:00,1.27156,1.27194,,,,,
2022-04-26 14:20:00,1.27062,1.27067,1.27008,1.27008,113,0,1,1.2718,1.27144,1.27116,0.00033,0.00031,0.00029,1.27036,1.2710048627357178,1.2710048627357178,1.27008,1.0,sell break even,2022-04-26 14:22:00,1.2708750000000002,1.2717100000000001,,,,,
2022-04-26 16:11:00,1.26924,1.26938,1.269,1.26902,139,0,0,1.26972,1.26905,1.2686,0.00034,0.00034,0.00029,1.26916,1.2694800417323755,1.2694800417323755,1.269,1.0,sell win_3,2022-04-26 16:16:00,1.26938,1.2698,,,,,
2022-04-26 16:16:00,1.26851,1.26851,1.26801,1.26805,81,0,0,1.26966,1.26901,1.2686,0.00033,0.00032,0.00029,1.26827,1.268771876304137,1.268771876304137,1.26801,1.0,sell win_3,2022-04-26 16:22:00,1.268535,1.2691000000000001,,,,,
2022-04-26 16:37:00,1.26808,1.26813,1.26772,1.26788,164,0,0,1.26931,1.26866,1.26819,0.00045,0.00043,0.0003,1.26795,1.2683476343926794,1.2683476343926794,1.26772,1.0,sell break even,2022-04-26 16:52:00,1.268285,1.26889,,,,,
2022-04-26 17:02:00,1.26802,1.26806,1.26783,1.26783,117,0,1,1.2691,1.26855,1.26828,0.00034,0.00034,0.00032,1.26794,1.268263503814865,1.268263503814865,1.26783,1.0,sell win_3,2022-04-26 17:08:00,1.2682,1.26861,,,,,
2022-04-27 11:32:00,1.25651,1.25676,1.25645,1.25661,120,0,0,1.25725,1.25693,1.25679,0.00031,0.00031,0.00031,1.25658,1.2567710897179287,1.2567710897179287,1.25645,1.0,sell win_3,2022-04-27 11:44:00,1.25641,1.25702,,,,,
2022-04-28 15:36:00,1.24536,1.24574,1.24515,1.24552,276,0,0,1.24728,1.24565,1.24433,0.00077,0.00072,0.00041,1.24544,1.2461916305406082,1.2461916305406082,1.24515,1.0,sell win_3,2022-04-28 15:51:00,1.2463549999999999,1.2476,,,,,
2022-04-28 16:10:00,1.24493,1.24496,1.24463,1.24464,130,0,1,1.2464,1.24502,1.24423,0.00052,0.00054,0.00046,1.24479,1.244998324193174,1.244998324193174,1.24463,1.0,sell lose,2022-04-28 16:12:00,1.24499,1.24539,,,,,
2022-04-28 16:19:00,1.24541,1.24543,1.24488,1.2449,150,0,0,1.24632,1.24508,1.24459,0.00053,0.00054,0.00046,1.24516,1.2456443912581898,1.2456443912581898,1.24488,1.0,sell win_3,2022-04-28 16:34:00,1.24552,1.2462,,,,,
2022-04-28 16:34:00,1.24414,1.24414,1.24345,1.24354,197,0,0,1.24607,1.24495,1.24455,0.00057,0.00054,0.00047,1.24382,1.2443718079953388,1.2443718079953388,1.24345,1.0,sell win_3,2022-04-28 17:03:00,1.244395,1.24538,,,,,
2022-04-29 16:10:00,1.25471,1.25477,1.25434,1.25439,161,0,0,1.25545,1.25526,1.25476,0.00046,0.00046,0.00034,1.25455,1.2549709282480572,1.2549709282480572,1.25434,1.0,sell break even,2022-04-29 16:12:00,1.2548249999999999,1.25535,,,,,
2022-04-29 16:26:00,1.25537,1.25548,1.25515,1.25537,108,0,0,1.25539,1.25521,1.25492,0.00043,0.00044,0.00035,1.25534,1.2555808892963904,1.2555808892963904,1.25515,1.0,sell win_3,2022-04-29 16:28:00,1.25553,1.2559500000000001,,,,,
2022-04-29 16:28:00,1.25474,1.25474,1.2542,1.25452,153,0,0,1.25537,1.25519,1.2549,0.00046,0.00044,0.00035,1.25455,1.2552452223240975,1.2552452223240975,1.2542,1.0,sell break even,2022-04-29 16:41:00,1.2550050000000001,1.2558500000000001,,,,,
2022-04-29 16:52:00,1.25438,1.25444,1.25369,1.25376,130,0,0,1.25522,1.25502,1.25475,0.00043,0.0004,0.00038,1.25407,1.254678022000505,1.254678022000505,1.25369,1.0,sell lose,2022-04-29 16:58:00,1.25447,1.25529,,,,,
2022-04-29 17:07:00,1.25546,1.25549,1.25503,1.2551,109,0,1,1.25522,1.25506,1.25498,0.00038,0.00039,0.00039,1.25527,1.2555850533453978,1.2555850533453978,1.25503,1.0,sell break even,2022-04-29 17:12:00,1.255515,1.25604,,,,,
2022-04-29 17:15:00,1.25486,1.25507,1.25473,1.25473,147,0,0,1.2552,1.25504,1.25496,0.00039,0.00039,0.00039,1.25485,1.2550677150521306,1.25507,1.25473,1.0,sell win_3,2022-04-29 17:19:00,1.2551350000000001,1.2555800000000001,,,,,
2022-05-02 15:32:00,1.25649,1.2565,1.25608,1.25613,127,0,1,1.25651,1.25636,1.25618,0.00023,0.00022,0.00023,1.2563,1.256554622782188,1.256554622782188,1.25608,1.0,sell win_3,2022-05-02 15:35:00,1.256405,1.25677,,,,,
2022-05-02 15:35:00,1.25563,1.25563,1.25534,1.25534,107,0,1,1.25648,1.25632,1.25611,0.00026,0.00024,0.00024,1.25548,1.2559218278477735,1.2559218278477735,1.25534,1.0,sell win_3,2022-05-02 15:55:00,1.25598,1.25666,,,,,
2022-05-02 16:57:00,1.25462,1.25467,1.25425,1.25427,117,0,1,1.25537,1.25492,1.25449,0.00036,0.00036,0.00025,1.25445,1.2546626196211732,1.25467,1.25425,1.0,sell win_3,2022-05-02 16:59:00,1.2546,1.25499,,,,,
2022-05-02 17:44:00,1.25326,1.25326,1.25285,1.25288,134,0,1,1.25423,1.25349,1.25274,0.00039,0.0004,0.0003,1.25306,1.2532803841478135,1.2532803841478135,1.25285,1.0,sell break even,2022-05-02 17:50:00,1.25319,1.25357,,,,,
2022-05-02 19:32:00,1.25207,1.25224,1.25206,1.2521,65,0,1,1.25259,1.25205,1.25191,0.00019,0.00019,0.00033,1.25212,1.2522067572573126,1.25224,1.25206,1.0,sell win_3,2022-05-02 19:51:00,1.25202,1.2524,,,,,
2022-05-04 09:01:00,1.24747,1.24758,1.24736,1.24747,82,0,1,1.24828,1.24798,1.24767,0.00017,0.00016,0.00012,1.24747,1.2477501571884324,1.2477501571884324,1.24736,1.0,sell win_3,2022-05-04 09:02:00,1.2477,1.24808,,,,,
2022-05-04 18:38:00,1.24957,1.24958,1.24913,1.24916,131,0,0,1.2501,1.24983,1.24982,0.00028,0.00028,0.00034,1.24936,1.2496840714535846,1.2496840714535846,1.24913,1.0,sell win_3,2022-05-04 19:02:00,1.2496,1.25011,,,,,
2022-05-05 10:46:00,1.25371,1.25375,1.25323,1.25336,108,0,1,1.25508,1.25417,1.25349,0.00042,0.0004,0.00032,1.25351,1.2538641796613494,1.2538641796613494,1.25323,1.0,sell lose,2022-05-05 10:49:00,1.253725,1.25426,,,,,
2022-05-05 11:03:00,1.25388,1.25392,1.25359,1.25368,132,0,0,1.25494,1.25417,1.25382,0.0004,0.0004,0.00034,1.25377,1.2541653649458286,1.2541653649458286,1.25359,1.0,sell win_3,2022-05-05 11:19:00,1.2540749999999998,1.2546,,,,,
2022-05-05 14:04:00,1.25014,1.25024,1.2491,1.24927,313,0,0,1.25515,1.25514,1.25469,0.0009,0.00077,0.00034,1.24969,1.2523468001755242,1.2523468001755242,1.2491,1.0,sell win_3,2022-05-05 14:28:00,1.25346,1.25786,,,,,
2022-05-05 16:45:00,1.24029,1.24055,1.24015,1.24033,199,0,0,1.24291,1.24059,1.23962,0.0005,0.0005,0.00067,1.24033,1.2407448863241235,1.2407448863241235,1.24015,1.0,sell win_3,2022-05-05 16:48:00,1.240685,1.24126,,,,,
2022-05-05 16:48:00,1.23973,1.23983,1.2392,1.23943,151,0,0,1.24282,1.24055,1.23963,0.00054,0.00052,0.00068,1.23955,1.2400293607905155,1.2400293607905155,1.2392,1.0,sell win_3,2022-05-05 17:00:00,1.24014,1.24112,,,,,
2022-05-06 10:57:00,1.23185,1.23257,1.2318,1.23188,226,0,1,1.23312,1.2321,1.23116,0.0007,0.00064,0.00032,1.23202,1.2324206297888736,1.23257,1.2318,1.0,sell break even,2022-05-06 11:06:00,1.23296,1.2341600000000001,,,,,
2022-05-06 16:33:00,1.23353,1.23361,1.233,1.23306,261,0,1,1.23436,1.23417,1.2338,0.00057,0.00055,0.00046,1.2333,1.2340150850148044,1.2340150850148044,1.233,1.0,sell win_3,2022-05-06 16:39:00,1.2339,1.23484,,,,,
2022-05-06 16:57:00,1.23259,1.23259,1.23226,1.23244,274,0,0,1.23381,1.23337,1.23259,0.00067,0.00067,0.00049,1.23247,1.2328198717615058,1.2328198717615058,1.23226,1.0,sell lose,2022-05-06 17:04:00,1.233075,1.23393,,,,,
2022-05-09 09:07:00,1.2284,1.22844,1.22796,1.22799,129,0,1,1.2287,1.22825,1.22803,0.00031,0.00029,0.00021,1.2282,1.2285661371733276,1.2285661371733276,1.22796,1.0,sell break even,2022-05-09 09:10:00,1.228415,1.22891,,,,,
2022-05-09 09:15:00,1.22802,1.22802,1.22766,1.22772,105,0,1,1.22866,1.22824,1.22807,0.00037,0.00035,0.00021,1.22785,1.228395336473333,1.228395336473333,1.22766,1.0,sell win_3,2022-05-09 09:26:00,1.2282,1.22878,,,,,
2022-05-09 10:09:00,1.22742,1.22747,1.22729,1.22736,161,0,0,1.22806,1.22761,1.22727,0.00031,0.00031,0.00024,1.22738,1.227587350314926,1.227587350314926,1.22729,1.0,sell lose,2022-05-09 10:13:00,1.22725,1.2278900000000001,,,,,
2022-05-09 10:16:00,1.22773,1.22785,1.22734,1.22761,197,0,0,1.22804,1.22763,1.2274,0.00038,0.00036,0.00024,1.22763,1.2279559949243353,1.2279559949243353,1.22734,1.0,sell break even,2022-05-09 10:29:00,1.227945,1.22859,,,,,
2022-05-10 12:19:00,1.23271,1.23303,1.23267,1.23301,109,0,0,1.23398,1.23363,1.23362,0.00031,0.00028,0.00033,1.23286,1.233402392683089,1.233402392683089,1.23267,1.0,sell win_3,2022-05-10 12:53:00,1.2334399999999999,1.23425,,,,,
2022-05-10 16:22:00,1.23345,1.23345,1.23312,1.23315,104,0,1,1.23334,1.23318,1.23309,0.00031,0.00032,0.00032,1.23329,1.2335627706103969,1.2335627706103969,1.23312,1.0,sell break even,2022-05-10 16:31:00,1.23347,1.23386,,,,,
2022-05-10 16:38:00,1.23307,1.23309,1.23261,1.23287,174,0,1,1.23331,1.23318,1.23313,0.00031,0.0003,0.00032,1.23291,1.2332681493037507,1.2332681493037507,1.23261,1.0,sell win_3,2022-05-10 16:46:00,1.233155,1.23374,,,,,
2022-05-10 16:46:00,1.23172,1.23198,1.23135,1.23137,203,0,1,1.23325,1.23309,1.23294,0.00038,0.00035,0.00032,1.2316,1.2322402271457178,1.2322402271457178,1.23135,1.0,sell break even,2022-05-10 16:52:00,1.23232,1.23333,,,,,
2022-05-10 18:47:00,1.232,1.23238,1.23193,1.23217,245,0,1,1.23218,1.23177,1.23136,0.0005,0.00049,0.0004,1.23212,1.2323736623494348,1.23238,1.23193,1.0,sell win_3,2022-05-10 18:56:00,1.232365,1.23284,,,,,
2022-05-10 18:56:00,1.23162,1.23162,1.23115,1.23124,170,0,1,1.23213,1.23174,1.23143,0.00045,0.00046,0.00041,1.23141,1.2317530735592763,1.2317530735592763,1.23115,1.0,sell break even,2022-05-10 18:58:00,1.2315749999999999,1.23204,,,,,
2022-05-11 11:34:00,1.23484,1.23488,1.23465,1.23469,82,0,1,1.23393,1.23418,1.23453,0.00032,0.00033,0.00027,1.23476,1.234606256328079,1.23488,1.234606256328079,,,,,,1.0,buy win_3,2022-05-11 11:44:00,1.234515,1.23412
2022-05-11 15:30:00,1.23387,1.23387,1.22938,1.23146,389,0,1,1.23543,1.23542,1.2354,0.00076,0.00044,0.00032,1.23214,1.2353308309396431,1.2353308309396431,1.22938,1.0,sell break even,2022-05-11 16:11:00,1.23274,1.23614,,,,,
2022-05-11 17:27:00,1.23654,1.23709,1.23646,1.23669,235,0,0,1.23531,1.23577,1.23677,0.00062,0.00059,0.00062,1.2367,1.2360271378988357,1.23709,1.2360271378988357,,,,,,1.0,buy lose,2022-05-11 17:31:00,1.23631,1.2355
2022-05-12 10:18:00,1.21981,1.22,1.21936,1.21946,227,0,1,1.22112,1.2208,1.22077,0.00064,0.00058,0.00029,1.21966,1.2201940602474828,1.2201940602474828,1.21936,1.0,sell win_3,2022-05-12 10:24:00,1.220145,1.22097,,,,,
2022-05-12 10:39:00,1.21967,1.21967,1.2192,1.21925,203,0,0,1.2208,1.22039,1.22004,0.00058,0.00059,0.00034,1.21945,1.2198590541143703,1.2198590541143703,1.2192,1.0,sell lose,2022-05-12 10:42:00,1.219795,1.2204300000000001,,,,,
2022-05-12 10:53:00,1.22108,1.22108,1.22043,1.22066,201,0,0,1.22079,1.22047,1.22037,0.0005,0.0005,0.00037,1.22081,1.2212116143221503,1.2212116143221503,1.22043,1.0,sell win_3,2022-05-12 11:06:00,1.2210299999999998,1.22167,,,,,
2022-05-12 11:06:00,1.21969,1.2197,1.21903,1.21915,222,0,0,1.22069,1.22036,1.22018,0.00047,0.00047,0.00038,1.21939,1.2198899660173734,1.2198899660173734,1.21903,1.0,sell lose,2022-05-12 11:11:00,1.21971,1.2204300000000001,,,,,
2022-05-12 11:21:00,1.21998,1.22005,1.21965,1.21995,147,0,1,1.2206,1.22029,1.22013,0.00046,0.00046,0.0004,1.21991,1.2201989440907597,1.2201989440907597,1.21965,1.0,sell break even,2022-05-12 11:24:00,1.22011,1.22061,,,,,
2022-05-12 11:28:00,1.21992,1.21997,1.21957,1.21961,131,0,1,1.22056,1.22026,1.22011,0.00045,0.00045,0.00041,1.21977,1.2202705386257091,1.2202705386257091,1.21957,1.0,sell win_3,2022-05-12 11:56:00,1.2200950000000002,1.22066,,,,,
2022-05-12 12:19:00,1.21953,1.21957,1.21875,1.21887,148,0,0,1.21994,1.21952,1.2191,0.00047,0.00046,0.00046,1.21918,1.2196460522050003,1.2196460522050003,1.21875,1.0,sell win_3,2022-05-12 12:24:00,1.219365,1.22002,,,,,
2022-05-12 19:40:00,1.2212,1.22122,1.22078,1.22082,136,0,1,1.22142,1.22133,1.22106,0.00035,0.00034,0.00049,1.22101,1.221422337535901,1.221422337535901,1.22078,1.0,sell win_3,2022-05-12 19:51:00,1.22125,1.22176,,,,,
2022-05-13 16:04:00,1.21958,1.21965,1.21945,1.21948,76,0,1,1.21953,1.21938,1.21928,0.00029,0.00031,0.00027,1.21954,1.2196861922398647,1.2196861922398647,1.21945,1.0,sell win_3,2022-05-13 16:10:00,1.2194099999999999,1.21996,,,,,
2022-05-13 16:10:00,1.21811,1.21824,1.21784,1.21809,100,0,0,1.21947,1.2193,1.21913,0.00034,0.00033,0.00027,1.21807,1.2184944717537478,1.2184944717537478,1.21784,1.0,sell win_3,2022-05-13 16:23:00,1.218645,1.21949,,,,,
2022-05-13 16:58:00,1.21717,1.21733,1.21706,1.21718,193,0,1,1.21861,1.21813,1.21749,0.00047,0.00046,0.0003,1.21718,1.217610657351543,1.217610657351543,1.21706,1.0,sell lose,2022-05-13 17:00:00,1.217595,1.21817,,,,,
2022-05-16 09:35:00,1.22415,1.22415,1.22394,1.22401,100,0,1,1.22441,1.22434,1.22432,0.00028,0.00027,0.0002,1.22406,1.2245577552183438,1.2245577552183438,1.22394,1.0,sell win_3,2022-05-16 09:42:00,1.224415,1.22493,,,,,
2022-05-16 10:54:00,1.22255,1.22257,1.22237,1.2224,92,0,1,1.22382,1.22364,1.22362,0.00043,0.00042,0.00027,1.22247,1.2232917030300507,1.2232917030300507,1.22237,1.0,sell break even,2022-05-16 11:03:00,1.22322,1.22411,,,,,
2022-05-16 11:19:00,1.2231,1.22324,1.22296,1.22306,114,0,1,1.22358,1.22334,1.22311,0.00038,0.00038,0.0003,1.22309,1.223244662028602,1.223244662028602,1.22296,1.0,sell break even,2022-05-16 11:43:00,1.22292,1.2236,,,,,
2022-05-17 13:00:00,1.24539,1.2456,1.24539,1.24554,72,0,1,1.2438,1.24543,1.24596,0.00048,0.00049,0.00047,1.24548,1.2452593046001132,1.2456,1.2452593046001132,,,,,,1.0,buy win_3,2022-05-17 13:17:00,1.245055,1.24448
2022-05-17 13:17:00,1.24612,1.2467,1.24612,1.24649,226,0,1,1.24414,1.24556,1.24596,0.00045,0.00044,0.00048,1.24636,1.2458252621406904,1.2467,1.2458252621406904,,,,,,1.0,buy win_3,2022-05-17 13:19:00,1.246105,1.24548
2022-05-17 13:19:00,1.24727,1.24789,1.24723,1.24755,318,0,0,1.2442,1.24562,1.24607,0.0005,0.00046,0.00048,1.24749,1.2464813155351726,1.24789,1.2464813155351726,,,,,,1.0,buy break even,2022-05-17 13:40:00,1.2467,1.24548
2022-05-17 13:46:00,1.24648,1.24685,1.24637,1.24659,134,0,0,1.24491,1.24619,1.24673,0.00042,0.00042,0.00048,1.24657,1.2462179637745865,1.24685,1.2462179637745865,,,,,,1.0,buy break even,2022-05-17 14:01:00,1.246375,1.24587
2022-05-17 14:04:00,1.24663,1.24695,1.24661,1.24677,83,0,1,1.2452,1.24632,1.2467,0.00035,0.00035,0.00047,1.24674,1.2464963019865565,1.24695,1.2464963019865565,,,,,,1.0,buy lose,2022-05-17 14:06:00,1.24657,1.24616
2022-05-17 14:13:00,1.24668,1.24697,1.24659,1.24689,90,0,1,1.24529,1.24631,1.24657,0.00039,0.00038,0.00047,1.24678,1.2462203443398177,1.24697,1.2462203443398177,,,,,,1.0,buy win_3,2022-05-17 14:33:00,1.246435,1.24587
2022-05-17 15:33:00,1.24773,1.24805,1.24763,1.24794,275,0,0,1.2469,1.24774,1.24814,0.00052,0.00047,0.00042,1.24784,1.2473965658443782,1.24805,1.2473965658443782,,,,,,1.0,buy win_3,2022-05-17 15:40:00,1.24719,1.2463
2022-05-19 12:33:00,1.23763,1.23801,1.2376,1.23789,126,0,0,1.23774,1.23807,1.23822,0.00039,0.00039,0.0004,1.23778,1.2375180113910444,1.23801,1.2375180113910444,,,,,,1.0,buy win_3,2022-05-19 12:45:00,1.2375099999999999,1.23698
2022-05-19 14:28:00,1.24126,1.2416,1.24121,1.24157,100,0,0,1.23996,1.24072,1.24138,0.00037,0.00037,0.00039,1.24141,1.2410329489666236,1.2416,1.2410329489666236,,,,,,1.0,buy win_3,2022-05-19 14:36:00,1.24113,1.2406300000000001
