time,open,high,low,close,tick_volume,spread,real_volume,ema_200,ema_117,ema_50,atr,atr_smma_fast,atr_smma_slow,heikin_close,heikin_open,heikin_high,heikin_low,tlb,price_density,kama,efficiency_ratio
2022-07-08 15:39:00,1.01399,1.01448,1.01394,1.01412,202.0,0,0.0,1.0143,1.01471,1.0151,0.0,,0.0,1.01413,1.0143369052610418,1.01448,1.01394,-1.0,3.3441295546558814,,
2022-07-08 15:40:00,1.01413,1.01415,1.01362,1.01378,204.0,0,0.0,1.0143,1.0147,1.01505,0.0,,0.0,1.01392,1.014233452630521,1.014233452630521,1.01362,-1.0,3.4937759336099177,,
2022-07-08 15:41:00,1.01373,1.01373,1.0129,1.01305,242.0,0,0.0,1.01428,1.01467,1.01497,0.0,,0.0,1.01335,1.0140767263152606,1.0140767263152606,1.0129,-1.0,3.5726141078837856,,
2022-07-08 15:42:00,1.01306,1.01367,1.01304,1.01363,240.0,0,0.0,1.01428,1.01465,1.01492,0.0,,0.0,1.01335,1.0137133631576305,1.0137133631576305,1.01304,-1.0,3.676348547717798,,
2022-07-08 15:43:00,1.01364,1.01383,1.01306,1.01322,219.0,0,0.0,1.01427,1.01463,1.01485,0.0,0.0,0.0,1.01344,1.0135316815788151,1.01383,1.01306,-1.0,3.8516949152542086,,
2022-07-08 15:44:00,1.01324,1.01394,1.01321,1.01339,233.0,0,0.0,1.01426,1.01461,1.01479,0.0,0.0,0.0,1.01344,1.0134858407894076,1.01394,1.01321,1.0,4.043859649122852,,
2022-07-08 15:45:00,1.01337,1.01358,1.01305,1.01317,223.0,0,0.0,1.01425,1.01458,1.01473,0.0,0.0,0.0,1.01329,1.0134629203947036,1.01358,1.01305,1.0,4.270089285714219,,
2022-07-08 15:46:00,1.01319,1.01321,1.01227,1.0124,254.0,0,0.0,1.01423,1.01454,1.01464,0.0,0.0,0.0,1.01277,1.0133764601973518,1.0133764601973518,1.01227,-1.0,4.330337078651815,,
2022-07-08 15:47:00,1.01238,1.01258,1.01217,1.01222,230.0,0,0.0,1.01421,1.0145,1.01454,0.0,0.0,0.0,1.01234,1.013073230098676,1.013073230098676,1.01217,-1.0,4.352808988764173,,
2022-07-08 15:48:00,1.01221,1.01234,1.01197,1.01211,200.0,0,0.0,1.01419,1.01446,1.01445,0.0,0.0,0.0,1.01216,1.012706615049338,1.012706615049338,1.01197,-1.0,4.36725663716825,,
2022-07-08 15:49:00,1.01212,1.01248,1.0118,1.0118,129.0,0,0.0,1.01416,1.01442,1.01434,0.0,0.0,0.0,1.01205,1.012433307524669,1.01248,1.0118,-1.0,4.295358649789046,,
2022-07-08 15:50:00,1.0118,1.01235,1.01158,1.01233,192.0,0,0.0,1.01415,1.01438,1.01427,0.0,0.0,0.0,1.01201,1.0122416537623344,1.01235,1.01158,-1.0,4.398734177215181,,
2022-07-08 15:51:00,1.01234,1.01317,1.01234,1.01311,230.0,0,0.0,1.01413,1.01436,1.01422,0.0,0.0,0.0,1.01274,1.0121258268811673,1.01317,1.0121258268811673,1.0,4.682819383259887,,
2022-07-08 15:52:00,1.0131,1.0137,1.01296,1.01367,249.0,0,0.0,1.01413,1.01435,1.0142,0.0,0.0,0.0,1.01336,1.0124329134405836,1.0137,1.0124329134405836,1.0,4.651982378854545,,
2022-07-08 15:53:00,1.01368,1.01382,1.01347,1.01366,173.0,0,0.0,1.01413,1.01434,1.01418,0.00066,0.00013,5e-05,1.01366,1.0128964567202918,1.01382,1.0128964567202918,1.0,4.596916299559422,,
2022-07-08 15:54:00,1.01367,1.0137,1.01332,1.01335,158.0,0,0.0,1.01412,1.01432,1.01415,0.00064,0.00026,8e-05,1.01351,1.013278228360146,1.0137,1.013278228360146,1.0,4.246696035242245,,
2022-07-08 15:55:00,1.01332,1.01411,1.01328,1.01403,190.0,0,0.0,1.01412,1.01432,1.01414,0.00065,0.00039,0.00012,1.01368,1.0133941141800729,1.01411,1.01328,1.0,4.125550660792894,,
2022-07-08 15:56:00,1.01402,1.01402,1.01352,1.0137,174.0,0,0.0,1.01411,1.01431,1.01412,0.00064,0.00052,0.00015,1.01381,1.0135370570900364,1.01402,1.01352,1.0,4.204845814977897,,
2022-07-08 15:57:00,1.01369,1.01463,1.01359,1.01448,204.0,0,0.0,1.01412,1.01431,1.01414,0.00067,0.00065,0.00018,1.0141,1.0136735285450182,1.01463,1.01359,1.0,4.094713656387601,,
2022-07-08 15:58:00,1.01447,1.01457,1.01435,1.01437,159.0,0,0.0,1.01412,1.01431,1.01415,0.00064,0.00065,0.0002,1.01444,1.0138867642725091,1.01457,1.0138867642725091,1.0,3.671806167400833,,
2022-07-08 15:59:00,1.01437,1.01438,1.01415,1.01429,167.0,0,0.0,1.01412,1.01431,1.01415,0.00061,0.00064,0.00022,1.0143,1.0141633821362546,1.01438,1.01415,1.0,3.557268722466896,,
2022-07-08 16:00:00,1.0143,1.01449,1.01424,1.01443,211.0,0,0.0,1.01412,1.01431,1.01416,0.00058,0.00063,0.00024,1.01436,1.0142316910681273,1.01449,1.0142316910681273,1.0,4.385474860334977,,
2022-07-08 16:01:00,1.01441,1.01516,1.01438,1.01506,221.0,0,0.0,1.01413,1.01432,1.0142,0.0006,0.00062,0.00026,1.01475,1.0142958455340636,1.01516,1.0142958455340636,1.0,3.7223587223586505,,
2022-07-08 16:02:00,1.01507,1.01565,1.01499,1.01504,190.0,0,0.0,1.01414,1.01434,1.01423,0.0006,0.00061,0.00027,1.01519,1.0145229227670318,1.01565,1.0145229227670318,1.0,3.717444717444668,,
2022-07-08 16:03:00,1.01504,1.01542,1.01483,1.01489,179.0,0,0.0,1.01415,1.01435,1.01426,0.0006,0.0006,0.00029,1.01504,1.0148564613835158,1.01542,1.01483,1.0,3.717444717444668,,0.0862262038074055
2022-07-08 16:04:00,1.0149,1.0149,1.01436,1.01469,217.0,0,0.0,1.01415,1.01435,1.01427,0.0006,0.0006,0.0003,1.01471,1.014948230691758,1.014948230691758,1.01436,-1.0,3.771498771498694,,0.1035267349260702
2022-07-08 16:05:00,1.01468,1.01543,1.01468,1.01518,165.0,0,0.0,1.01417,1.01437,1.01431,0.00061,0.0006,0.00031,1.01499,1.0148291153458788,1.01543,1.01468,-1.0,3.7149877149875934,,0.2491228070175316
2022-07-08 16:06:00,1.01519,1.01525,1.01465,1.01478,139.0,0,0.0,1.01417,1.01437,1.01433,0.00061,0.0006,0.00032,1.01497,1.0149095576729394,1.01525,1.01465,-1.0,3.697788697788574,,0.1373954599760998
2022-07-08 16:07:00,1.01478,1.01503,1.01447,1.01498,160.0,0,0.0,1.01418,1.01438,1.01435,0.0006,0.0006,0.00033,1.01482,1.0149397788364696,1.01503,1.01447,-1.0,3.5921375921374863,,0.2156862745097975
2022-07-08 16:08:00,1.01498,1.01511,1.01477,1.01484,160.0,0,0.0,1.01419,1.01439,1.01437,0.00058,0.0006,0.00034,1.01492,1.0148798894182347,1.01511,1.01477,-1.0,3.5184275184273663,,0.1783517835178249
2022-07-08 16:09:00,1.01485,1.0151,1.01467,1.01503,149.0,0,0.0,1.01419,1.0144,1.0144,0.00057,0.00059,0.00035,1.01491,1.0148999447091174,1.0151,1.01467,-1.0,3.515970515970402,,0.2296296296296475
2022-07-08 16:10:00,1.01502,1.01515,1.01463,1.01506,144.0,0,0.0,1.0142,1.01441,1.01442,0.00057,0.00059,0.00036,1.01497,1.014904972354559,1.01515,1.01463,1.0,3.4643734643733404,,0.3614130434782628
2022-07-08 16:11:00,1.01504,1.01504,1.01431,1.01446,155.0,0,0.0,1.01421,1.01441,1.01443,0.00058,0.00058,0.00036,1.01471,1.0149374861772793,1.01504,1.01431,-1.0,3.555282555282372,,0.2879177377891929
2022-07-08 16:12:00,1.01445,1.0151,1.01432,1.01482,179.0,0,0.0,1.01421,1.01442,1.01444,0.0006,0.00058,0.00037,1.01467,1.0148237430886398,1.0151,1.01432,-1.0,3.579852579852393,,0.3374844333748159
2022-07-08 16:13:00,1.01484,1.01514,1.01467,1.01494,145.0,0,0.0,1.01422,1.01443,1.01446,0.00059,0.00058,0.00038,1.0149,1.01474687154432,1.01514,1.01467,-1.0,3.579852579852393,,0.4005102040815963
2022-07-08 16:14:00,1.01494,1.01541,1.01473,1.01541,133.0,0,0.0,1.01423,1.01445,1.0145,0.00059,0.00059,0.00038,1.01512,1.01482343577216,1.01541,1.01473,1.0,4.215743440232964,,0.3958868894601219
2022-07-08 16:15:00,1.0154,1.01577,1.01511,1.01514,174.0,0,0.0,1.01424,1.01446,1.01452,0.0006,0.00059,0.00039,1.01536,1.01497171788608,1.01577,1.01497171788608,1.0,4.9466192170816585,,0.2792297111416535
2022-07-08 16:16:00,1.01514,1.01539,1.01512,1.01527,163.0,0,0.0,1.01425,1.01447,1.01455,0.00058,0.00059,0.0004,1.01523,1.01516585894304,1.01539,1.01512,1.0,5.51405622489911,,0.2339181286549312
2022-07-08 16:17:00,1.01526,1.01569,1.01512,1.0155,151.0,0,0.0,1.01426,1.01449,1.01459,0.00057,0.00059,0.0004,1.01539,1.01519792947152,1.01569,1.01512,1.0,5.277566539923564,,0.2606232294617466
2022-07-08 16:18:00,1.0155,1.01591,1.01541,1.01583,131.0,0,0.0,1.01428,1.01451,1.01464,0.00057,0.00058,0.00041,1.01566,1.01529396473576,1.01591,1.01529396473576,1.0,5.380228136881731,,0.3502824858756908
2022-07-08 16:19:00,1.01582,1.0159,1.01525,1.0153,156.0,0,0.0,1.01429,1.01453,1.01466,0.00058,0.00058,0.00041,1.01557,1.01547698236788,1.0159,1.01525,1.0,5.748953974894973,,0.1832611832611897
2022-07-08 16:20:00,1.0153,1.0155,1.01508,1.01537,190.0,0,0.0,1.0143,1.01454,1.01469,0.00056,0.00057,0.00041,1.01531,1.01552349118394,1.01552349118394,1.01508,-1.0,5.818965517241063,,0.2503748125936972
2022-07-08 16:21:00,1.01536,1.01537,1.01511,1.01516,210.0,0,0.0,1.01431,1.01455,1.01471,0.00054,0.00056,0.00042,1.01525,1.01541674559197,1.01541674559197,1.01511,-1.0,7.312500000000032,,0.1114754098360598
2022-07-08 16:22:00,1.01515,1.0155,1.01509,1.01529,155.0,0,0.0,1.01432,1.01456,1.01473,0.00053,0.00056,0.00042,1.01526,1.015333372795985,1.0155,1.01509,-1.0,7.363636363636478,,0.1503267973856176
2022-07-08 16:23:00,1.01528,1.01556,1.01525,1.01552,176.0,0,0.0,1.01433,1.01458,1.01476,0.00052,0.00055,0.00042,1.0154,1.0152966863979924,1.01556,1.01525,1.0,7.820359281436886,,0.1961722488038311
2022-07-08 16:24:00,1.01553,1.01583,1.0155,1.01558,115.0,0,0.0,1.01434,1.0146,1.0148,0.0005,0.00053,0.00042,1.01561,1.0153483431989965,1.01583,1.0153483431989965,1.0,8.149999999999869,,0.1857835218093632
2022-07-08 16:25:00,1.01558,1.01576,1.01553,1.0157,148.0,0,0.0,1.01436,1.01461,1.01483,0.00048,0.00051,0.00043,1.01564,1.0154791715994982,1.01576,1.0154791715994982,1.0,5.192307692307847,,0.112676056338021
2022-07-08 16:26:00,1.0157,1.01691,1.01567,1.01656,193.0,0,0.0,1.01438,1.01465,1.0149,0.00054,0.00051,0.00043,1.01621,1.0155595857997493,1.01691,1.0155595857997493,1.0,5.165384615384849,,0.233128834355828
2022-07-08 16:27:00,1.01656,1.01685,1.01626,1.01642,155.0,0,0.0,1.0144,1.01468,1.01496,0.00054,0.00052,0.00043,1.01652,1.0158847928998749,1.01685,1.0158847928998749,1.0,5.10384615384641,,0.2350230414746666
2022-07-08 16:28:00,1.01642,1.01665,1.01622,1.01629,137.0,0,0.0,1.01442,1.0147,1.01501,0.00053,0.00052,0.00043,1.01639,1.0162023964499374,1.01665,1.0162023964499374,1.0,5.10384615384641,,0.2484472049689166
2022-07-08 16:29:00,1.01628,1.01665,1.01611,1.01653,139.0,0,0.0,1.01444,1.01474,1.01507,0.00053,0.00052,0.00044,1.01639,1.0162961982249683,1.01665,1.01611,1.0,4.826241134751818,1.0162958635042647,0.2180936995153363
2022-07-08 16:30:00,1.01653,1.01713,1.01604,1.01626,282.0,0,0.0,1.01446,1.01476,1.01512,0.00057,0.00054,0.00044,1.01649,1.0163430991124842,1.01713,1.01604,1.0,4.726950354609955,1.0162949523722538,0.2442244224422248
2022-07-08 16:31:00,1.01626,1.01636,1.01604,1.01614,251.0,0,0.0,1.01447,1.01479,1.01516,0.00056,0.00055,0.00044,1.0162,1.016416549556242,1.016416549556242,1.01604,1.0,4.705673758865214,1.0162895052150596,0.1939799331103731
2022-07-08 16:32:00,1.01613,1.01613,1.01563,1.01571,269.0,0,0.0,1.01448,1.0148,1.01518,0.00055,0.00055,0.00044,1.0159,1.0163082747781211,1.0163082747781211,1.01563,-1.0,4.73049645390068,1.0162767901419052,0.1387559808612274
2022-07-08 16:33:00,1.01571,1.01593,1.01552,1.01566,228.0,0,0.0,1.0145,1.01482,1.0152,0.00054,0.00055,0.00045,1.01571,1.0161041373890605,1.0161041373890605,1.01552,-1.0,4.780141843971611,1.0162599956200395,0.1027732463295125
2022-07-08 16:34:00,1.01568,1.01575,1.01518,1.01557,210.0,0,0.0,1.01451,1.01483,1.01521,0.00054,0.00055,0.00045,1.01554,1.0159070686945302,1.0159070686945302,1.01518,-1.0,4.716312056737546,1.0162434618049636,0.0823909531502451
2022-07-08 16:35:00,1.01556,1.01586,1.01552,1.01568,186.0,0,0.0,1.01452,1.01484,1.01523,0.00053,0.00054,0.00045,1.01565,1.015723534347265,1.01586,1.01552,-1.0,4.772241992882649,1.016227319960224,0.2140350877193133
2022-07-08 16:36:00,1.01567,1.01646,1.01562,1.01646,163.0,0,0.0,1.01454,1.01487,1.01528,0.00055,0.00054,0.00045,1.01605,1.0156867671736325,1.01646,1.01562,1.0,5.504065040650253,1.016240040869109,0.2679738562091517
2022-07-08 16:37:00,1.01644,1.01709,1.01618,1.01678,197.0,0,0.0,1.01456,1.0149,1.01534,0.00058,0.00055,0.00045,1.01662,1.0158683835868163,1.01709,1.0158683835868163,1.0,4.697986577181314,1.0162745602435963,0.2911392405063549
2022-07-08 16:38:00,1.01678,1.01771,1.01678,1.01754,214.0,0,0.0,1.01459,1.01495,1.01542,0.0006,0.00056,0.00046,1.0172,1.0162441917934082,1.01771,1.0162441917934082,1.0,5.164794007490805,1.0163732065650328,0.3222390317700615
2022-07-08 16:39:00,1.01756,1.01775,1.01728,1.01751,177.0,0,0.0,1.01462,1.01499,1.01551,0.00059,0.00057,0.00046,1.01753,1.016722095896704,1.01775,1.016722095896704,1.0,5.108614232209869,1.0164718018708987,0.3720565149136818
2022-07-08 16:40:00,1.01751,1.01775,1.01724,1.01737,194.0,0,0.0,1.01465,1.01503,1.01558,0.00059,0.00058,0.00046,1.01747,1.0171260479483522,1.01775,1.0171260479483522,1.0,5.142322097378381,1.0165387205599008,0.329153605015739
2022-07-08 16:41:00,1.01736,1.01742,1.01706,1.01726,172.0,0,0.0,1.01467,1.01507,1.01564,0.00057,0.00059,0.00046,1.01728,1.0172980239741762,1.01742,1.01706,1.0,5.112359550561954,1.0165818121354677,0.2811501597444393
2022-07-08 16:42:00,1.01728,1.01753,1.01704,1.01706,197.0,0,0.0,1.0147,1.0151,1.0157,0.00057,0.00058,0.00047,1.01723,1.017289011987088,1.01753,1.01704,-1.0,4.925093632958892,1.0166039961296138,0.2006525285481573
2022-07-08 16:43:00,1.01707,1.01712,1.01663,1.01663,164.0,0,0.0,,,,0.00056,0.00058,0.00047,1.01686,1.017259505993544,1.017259505993544,1.01663,-1.0,4.865168539325955,1.0166049618984383,0.220563847429508
2022-07-08 16:44:00,1.01665,1.01672,1.01642,1.01653,194.0,0,0.0,,,,0.00054,0.00057,0.00047,1.01658,1.0170597529967722,1.0170597529967722,1.01642,-1.0,4.83834586466184,1.0166018459995725,0.1914191419141784
2022-07-08 16:45:00,1.01652,1.0166,1.01626,1.01626,141.0,0,0.0,,,,0.00053,0.00055,0.00047,1.01641,1.0168198764983862,1.0168198764983862,1.01626,-1.0,4.868421052631713,1.0165925109067042,0.1797385620914993
2022-07-08 16:46:00,1.01627,1.01627,1.01587,1.01587,138.0,0,0.0,,,,0.00052,0.00054,0.00047,1.01607,1.0166149382491931,1.0166149382491931,1.01587,-1.0,5.035019455252889,1.0165735255879076,0.0909090909091035
2022-07-08 16:47:00,1.0159,1.01597,1.01576,1.01588,168.0,0,0.0,,,,0.0005,0.00053,0.00047,1.01588,1.0163424691245966,1.0163424691245966,1.01576,-1.0,4.996108949416317,1.0165615665599015,0.0584415584415516
2022-07-08 16:48:00,1.01589,1.01598,1.01531,1.01549,167.0,0,0.0,,,,0.00051,0.00052,0.00047,1.01567,1.0161112345622982,1.0161112345622982,1.01531,-1.0,5.128404669260766,1.0165469490266033,0.0138674884437495
2022-07-08 16:49:00,1.0155,1.0156,1.01483,1.01499,242.0,0,0.0,,,,0.00053,0.00052,0.00047,1.01523,1.015890617281149,1.015890617281149,1.01483,-1.0,4.698630136986307,1.0165325521123838,0.1033478893741029
2022-07-08 16:50:00,1.01498,1.015,1.01399,1.0142,243.0,0,0.0,,,,0.00056,0.00052,0.00047,1.01454,1.015560308640575,1.015560308640575,1.01399,-1.0,3.587765957446882,1.0165196302356427,0.3470588235294379
2022-07-08 16:51:00,1.01419,1.01439,1.01374,1.01404,236.0,0,0.0,,,,0.00057,0.00053,0.00048,1.01409,1.0150501543202872,1.0150501543202872,1.01374,-1.0,3.3790523690774235,1.016489620191891,0.3489736070381619
2022-07-08 16:52:00,1.01404,1.01454,1.01404,1.01412,193.0,0,0.0,,,,0.00056,0.00055,0.00048,1.01418,1.0145700771601436,1.0145700771601436,1.01404,-1.0,3.396508728179617,1.016463310685227,0.3205317577548461
2022-07-08 16:53:00,1.01412,1.01439,1.01401,1.01429,193.0,0,0.0,,,,0.00055,0.00055,0.00048,1.0142,1.0143750385800718,1.01439,1.01401,-1.0,3.356608478803017,1.016445265718538,0.3343283582090061
2022-07-08 16:54:00,1.01428,1.01442,1.01368,1.01368,188.0,0,0.0,,,,0.00056,0.00056,0.00048,1.01402,1.0142875192900358,1.01442,1.01368,-1.0,3.2211302211301414,1.0164130188021123,0.3664772727273261
2022-07-08 16:55:00,1.01368,1.01409,1.01338,1.01354,194.0,0,0.0,,,,0.00057,0.00056,0.00048,1.01367,1.014153759645018,1.014153759645018,1.01338,-1.0,3.0892448512585564,1.0163591616417524,0.3682719546742663
2022-07-08 16:56:00,1.01354,1.01402,1.01352,1.01395,145.0,0,0.0,,,,0.00057,0.00056,0.00048,1.01376,1.0139118798225089,1.01402,1.01352,-1.0,3.0892448512585564,1.0163345222783677,0.2500000000000473
2022-07-08 16:57:00,1.01395,1.01465,1.01367,1.01465,190.0,0,0.0,,,,0.0006,0.00057,0.00048,1.01423,1.0138359399112544,1.01465,1.01367,1.0,3.219679633867244,1.016324126164255,0.1313394018205597
2022-07-08 16:58:00,1.01472,1.01472,1.01407,1.01452,198.0,0,0.0,,,,0.0006,0.00058,0.00049,1.01451,1.0140329699556272,1.01472,1.0140329699556272,1.0,3.237986270022868,1.0163131094932518,0.135834411384236
2022-07-08 16:59:00,1.01453,1.01455,1.01422,1.0143,170.0,0,0.0,,,,0.00058,0.00058,0.00049,1.0144,1.0142714849778136,1.01455,1.01422,1.0,3.235697940503453,1.0162947350893177,0.1760204081632756
2022-07-08 17:00:00,1.01429,1.01449,1.0136,1.0136,242.0,0,0.0,,,,0.0006,0.00059,0.00049,1.01399,1.0143357424889068,1.01449,1.0136,-1.0,3.2471395881006804,1.0162534628425766,0.3685567010309528
2022-07-08 17:01:00,1.01359,1.01398,1.01357,1.01388,234.0,0,0.0,,,,0.00059,0.00059,0.00049,1.01375,1.0141628712444533,1.0141628712444533,1.01357,-1.0,3.1327231121281525,1.0162348443006735,0.375647668393855
2022-07-08 17:02:00,1.01387,1.01413,1.01364,1.0138,170.0,0,0.0,,,,0.00058,0.00059,0.00049,1.01386,1.0139564356222266,1.01413,1.01364,-1.0,3.032036613272318,1.0162066292592258,0.5312500000000681
2022-07-08 17:03:00,1.01383,1.01475,1.01383,1.01471,186.0,0,0.0,,,,0.00061,0.00059,0.00049,1.01428,1.0139082178111134,1.01475,1.01383,1.0,3.1350114416476185,1.0161984932646677,0.3535353535353954
2022-07-08 17:04:00,1.0147,1.01512,1.01451,1.0151,235.0,0,0.0,,,,0.00061,0.0006,0.00049,1.01486,1.0140941089055566,1.01512,1.0140941089055566,1.0,3.325301204819207,1.0161919799269938,0.277845777233846
2022-07-08 17:05:00,1.01509,1.01523,1.0149,1.01523,192.0,0,0.0,,,,0.00059,0.0006,0.0005,1.01511,1.0144770544527784,1.01523,1.0144770544527784,1.0,3.318072289156616,1.0161875087570174,0.2478632478632742
2022-07-08 17:06:00,1.01524,1.01547,1.01516,1.01543,122.0,0,0.0,,,,0.00057,0.00059,0.0005,1.01533,1.0147935272263893,1.01547,1.0147935272263893,1.0,3.633689839572175,1.0161836911378206,0.199023199023225
2022-07-08 17:07:00,1.01545,1.01562,1.0151,1.01558,179.0,0,0.0,,,,0.00057,0.00059,0.0005,1.01544,1.015061763613195,1.01562,1.015061763613195,1.0,4.077844311377154,1.0161809184399595,0.1327433628318787
2022-07-08 17:08:00,1.01561,1.01561,1.01528,1.01545,156.0,0,0.0,,,,0.00055,0.00058,0.0005,1.01549,1.0152508818065973,1.01561,1.0152508818065973,1.0,4.239130434782658,1.01617621848675,0.1360201511335192
2022-07-08 17:09:00,1.01546,1.0156,1.01531,1.01545,158.0,0,0.0,,,,0.00053,0.00056,0.0005,1.01545,1.0153704409032986,1.0156,1.01531,1.0,4.705882352941177,1.016172564252899,0.1056062581486455
2022-07-08 17:10:00,1.01545,1.0157,1.01532,1.01563,165.0,0,0.0,,,,0.00052,0.00055,0.0005,1.01553,1.0154102204516493,1.0157,1.01532,1.0,5.223076923076748,1.0161694668317767,0.032171581769444
2022-07-08 17:11:00,1.0156,1.01635,1.01558,1.01631,177.0,0,0.0,,,,0.00054,0.00054,0.0005,1.01596,1.0154701102258246,1.01635,1.0154701102258246,1.0,4.760942760942701,1.0161712228842836,0.0528905289053137
2022-07-08 17:12:00,1.01631,1.01666,1.01618,1.01663,205.0,0,0.0,,,,0.00053,0.00053,0.0005,1.01645,1.0157150551129122,1.01666,1.0157150551129122,1.0,4.25304878048791,1.0161777074268052,0.1414392059553412
2022-07-08 17:13:00,1.01663,1.0169,1.01644,1.01647,198.0,0,0.0,,,,0.00053,0.00053,0.0005,1.01661,1.0160825275564562,1.0169,1.0160825275564562,1.0,3.875,1.0161808232001306,0.1917098445595992
2022-07-08 17:14:00,1.01647,1.01668,1.01634,1.01668,213.0,0,0.0,,,,0.00051,0.00053,0.0005,1.01654,1.016346263778228,1.01668,1.01634,1.0,3.684659090909104,1.0161867441957393,0.3473389355742818
2022-07-08 17:15:00,1.01671,1.0168,1.01641,1.01649,150.0,0,0.0,,,,0.00051,0.00052,0.0005,1.0166,1.016443131889114,1.0168,1.01641,1.0,3.610795454545488,1.0161895536083934,0.3417015341701678
2022-07-08 17:16:00,1.01644,1.0166,1.0161,1.01614,162.0,0,0.0,,,,0.00051,0.00052,0.0005,1.01632,1.016521565944557,1.0166,1.0161,-1.0,3.610795454545488,1.0161892205576477,0.2715053763441321
2022-07-08 17:17:00,1.01615,1.01656,1.01615,1.01652,121.0,0,0.0,,,,0.0005,0.00051,0.0005,1.01635,1.0164207829722784,1.01656,1.01615,-1.0,3.619318181818208,1.0161907775022543,0.2915032679739071
